date,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_novavax
2021-10-17T00:00:00.000,1500,30380,83280,
2021-10-17T00:00:00.000,71700,697140,989595,
2021-10-17T00:00:00.000,469800,4117380,5745750,
2021-10-17T00:00:00.000,648100,6224120,8254755,
2021-10-17T00:00:00.000,700800,5722380,7612140,
2021-10-17T00:00:00.000,206100,1503380,2486880,
2021-10-17T00:00:00.000,99800,905180,1432860,
2021-10-17T00:00:00.000,119800,996600,1564890,
2021-10-17T00:00:00.000,600,18600,49350,
2021-10-17T00:00:00.000,42200,379200,553440,
2021-10-17T00:00:00.000,353800,3054440,4474755,
2021-10-17T00:00:00.000,363200,2771380,3846945,
2021-10-17T00:00:00.000,149500,1269820,1653555,
2021-10-17T00:00:00.000,197600,1612900,2227155,
2021-10-17T00:00:00.000,594000,4944140,7770375,
2021-10-17T00:00:00.000,11300,43500,2340,
2021-10-17T00:00:00.000,68900,521320,668565,
2021-10-17T00:00:00.000,1834300,13171660,18977235,
2021-10-17T00:00:00.000,178700,1645140,2127345,
2021-10-17T00:00:00.000,23720500,192851180,278107665,
2021-10-17T00:00:00.000,2872300,22935360,34743645,
2021-10-17T00:00:00.000,538900,3115860,2919540,
2021-10-17T00:00:00.000,1424400,11548800,17786205,
2021-10-17T00:00:00.000,12800,110120,135720,
2021-10-17T00:00:00.000,466400,3259980,4976520,
2021-10-17T00:00:00.000,1159400,8081720,10830915,
2021-10-17T00:00:00.000,122400,921560,1202490,
2021-10-17T00:00:00.000,678200,5564420,8255115,
2021-10-17T00:00:00.000,2700,20200,63300,
2021-10-17T00:00:00.000,407200,3484920,5119740,
2021-10-17T00:00:00.000,199600,1827580,2197260,
2021-10-17T00:00:00.000,258500,2557580,3172470,
2021-10-17T00:00:00.000,38000,314960,345765,
2021-10-17T00:00:00.000,387600,3067760,4758900,
2021-10-17T00:00:00.000,314000,3086700,3536640,
2021-10-17T00:00:00.000,728800,6215360,8742975,
2021-10-17T00:00:00.000,86800,1028540,1047495,
2021-10-17T00:00:00.000,60100,459740,589680,
2021-10-17T00:00:00.000,68900,436480,604605,
2021-10-17T00:00:00.000,11000,72600,2970,
2021-10-17T00:00:00.000,275100,2320200,3272385,
2021-10-17T00:00:00.000,470300,3889840,6062400,
2021-10-17T00:00:00.000,334200,3162340,4649265,
2021-10-17T00:00:00.000,20500,74200,150150,
2021-10-17T00:00:00.000,121600,915440,1305360,
2021-10-17T00:00:00.000,710000,5882160,8543040,
2021-10-17T00:00:00.000,3800,22900,6390,
2021-10-17T00:00:00.000,57400,483980,721575,
2021-10-17T00:00:00.000,68600,631000,911895,
2021-10-17T00:00:00.000,383900,3317440,4891125,
2021-10-17T00:00:00.000,478600,4465360,6483090,
2021-10-17T00:00:00.000,2492500,29953240,72432855,
2021-10-17T00:00:00.000,187800,1550980,2456010,
2021-10-17T00:00:00.000,194300,2040460,2737410,
2021-10-17T00:00:00.000,916700,6969940,10805115,
2021-10-17T00:00:00.000,351200,3061380,3839115,
2021-10-17T00:00:00.000,125600,1215100,1722795,
2021-10-17T00:00:00.000,256300,2233520,2690970,
2021-10-17T00:00:00.000,296200,2577080,3182445,
2021-10-17T00:00:00.000,218500,1726120,2505885,
2021-10-17T00:00:00.000,595400,4519300,6767535,
2021-10-17T00:00:00.000,129700,855760,1246050,
2021-10-16T00:00:00.000,466400,3265160,4976520,
2021-10-16T00:00:00.000,178700,1648240,2127345,
2021-10-16T00:00:00.000,351200,3064580,3839115,
2021-10-16T00:00:00.000,275100,2322340,3272385,
2021-10-16T00:00:00.000,710000,5890060,8544210,
2021-10-16T00:00:00.000,538900,3115860,2920710,
2021-10-16T00:00:00.000,334200,3166540,4649265,
2021-10-16T00:00:00.000,1500,30380,83280,
2021-10-16T00:00:00.000,68900,436900,604605,
2021-10-16T00:00:00.000,199600,1831760,2197260,
2021-10-16T00:00:00.000,11300,43500,2340,
2021-10-16T00:00:00.000,383900,3323560,4891125,
2021-10-16T00:00:00.000,407200,3489960,5119740,
2021-10-16T00:00:00.000,469800,4122420,5745750,
2021-10-16T00:00:00.000,71700,697680,989595,
2021-10-16T00:00:00.000,2080600,16596800,24552105,
2021-10-16T00:00:00.000,595400,4527340,6767535,
2021-10-16T00:00:00.000,353800,3057380,4474755,
2021-10-16T00:00:00.000,2700,20200,63300,
2021-10-16T00:00:00.000,11000,72600,2970,
2021-10-16T00:00:00.000,197600,1616540,2227155,
2021-10-16T00:00:00.000,149500,1271100,1653555,
2021-10-16T00:00:00.000,119800,997440,1564890,
2021-10-16T00:00:00.000,68600,631700,911895,
2021-10-16T00:00:00.000,57400,484080,721575,
2021-10-16T00:00:00.000,594000,4947740,7769205,
2021-10-16T00:00:00.000,20500,74200,150150,
2021-10-16T00:00:00.000,187800,1553180,2456010,
2021-10-16T00:00:00.000,99800,905460,1432860,
2021-10-16T00:00:00.000,82700,584340,742725,
2021-10-16T00:00:00.000,728800,6220760,8742975,
2021-10-16T00:00:00.000,198400,1900620,3399030,
2021-10-16T00:00:00.000,478600,4469540,6480750,
2021-10-16T00:00:00.000,1424400,11556860,17786205,
2021-10-16T00:00:00.000,678200,5568740,8250435,
2021-10-16T00:00:00.000,648100,6235740,8254755,
2021-10-16T00:00:00.000,258500,2560400,3172470,
2021-10-16T00:00:00.000,60100,460220,588510,
2021-10-16T00:00:00.000,125600,1215660,1722795,
2021-10-16T00:00:00.000,1834300,13190180,18974895,
2021-10-16T00:00:00.000,121600,916500,1305360,
2021-10-16T00:00:00.000,194300,2041440,2737410,
2021-10-16T00:00:00.000,916700,6979320,10808625,
2021-10-16T00:00:00.000,256300,2237740,2690970,
2021-10-16T00:00:00.000,1159400,8088720,10829745,
2021-10-16T00:00:00.000,129700,855960,1246050,
2021-10-16T00:00:00.000,38000,315100,345765,
2021-10-16T00:00:00.000,314000,3094720,3536640,
2021-10-16T00:00:00.000,218500,1728860,2505885,
2021-10-16T00:00:00.000,86800,1028540,1047495,
2021-10-16T00:00:00.000,387600,3071920,4758900,
2021-10-16T00:00:00.000,470300,3892120,6060060,
2021-10-16T00:00:00.000,206100,1505900,2486880,
2021-10-16T00:00:00.000,122400,921980,1202490,
2021-10-16T00:00:00.000,700800,5727800,7612140,
2021-10-16T00:00:00.000,600,18600,49350,
2021-10-16T00:00:00.000,2872300,22951280,34743645,
2021-10-16T00:00:00.000,23720500,193080600,278098305,
2021-10-16T00:00:00.000,2491300,29880020,72432855,
2021-10-16T00:00:00.000,296200,2579220,3182445,
2021-10-16T00:00:00.000,68900,521600,668565,
2021-10-16T00:00:00.000,12800,110120,135720,
2021-10-16T00:00:00.000,42200,379500,553440,
2021-10-16T00:00:00.000,3800,22900,6390,
2021-10-16T00:00:00.000,363200,2773760,3846945,
2021-10-15T00:00:00.000,82400,583620,741555,
2021-10-15T00:00:00.000,1832100,13162940,18910815,
2021-10-15T00:00:00.000,476600,4466020,6439800,
2021-10-15T00:00:00.000,68900,436340,603705,
2021-10-15T00:00:00.000,406500,3488220,5049810,
2021-10-15T00:00:00.000,198400,1899820,3399030,
2021-10-15T00:00:00.000,121000,911100,1297170,
2021-10-15T00:00:00.000,274500,2319240,3244305,
2021-10-15T00:00:00.000,256300,2237040,2685840,
2021-10-15T00:00:00.000,2852700,22905300,34585875,
2021-10-15T00:00:00.000,120700,921560,1191960,
2021-10-15T00:00:00.000,71700,696960,984915,
2021-10-15T00:00:00.000,2700,20200,63300,
2021-10-15T00:00:00.000,2491300,29880020,72213975,
2021-10-15T00:00:00.000,3800,22900,6390,
2021-10-15T00:00:00.000,185100,1547200,2445480,
2021-10-15T00:00:00.000,178100,1646140,2108625,
2021-10-15T00:00:00.000,59400,457740,588510,
2021-10-15T00:00:00.000,125300,1215160,1712265,
2021-10-15T00:00:00.000,678100,5568400,8200395,
2021-10-15T00:00:00.000,38000,314660,343425,
2021-10-15T00:00:00.000,465800,3263940,4954290,
2021-10-15T00:00:00.000,86800,1028540,1045155,
2021-10-15T00:00:00.000,593200,4944900,7703055,
2021-10-15T00:00:00.000,203700,1503520,2458800,
2021-10-15T00:00:00.000,346400,3045540,3816435,
2021-10-15T00:00:00.000,99800,904900,1431690,
2021-10-15T00:00:00.000,386300,3069320,4690590,
2021-10-15T00:00:00.000,538900,3115860,2920710,
2021-10-15T00:00:00.000,198700,1831700,2177370,
2021-10-15T00:00:00.000,194100,2041440,2737410,
2021-10-15T00:00:00.000,296000,2579420,3174975,
2021-10-15T00:00:00.000,11300,43500,2340,
2021-10-15T00:00:00.000,915400,6971040,10774695,
2021-10-15T00:00:00.000,699900,5723160,7581270,
2021-10-15T00:00:00.000,42100,378500,553440,
2021-10-15T00:00:00.000,218000,1727040,2500035,
2021-10-15T00:00:00.000,352700,3047580,4447845,
2021-10-15T00:00:00.000,12600,110020,135720,
2021-10-15T00:00:00.000,68300,630840,909555,
2021-10-15T00:00:00.000,11000,72600,2970,
2021-10-15T00:00:00.000,333900,3164360,4605525,
2021-10-15T00:00:00.000,68900,518800,666225,
2021-10-15T00:00:00.000,1157300,8086460,10770165,
2021-10-15T00:00:00.000,600,18600,49350,
2021-10-15T00:00:00.000,23640700,192840560,276638685,
2021-10-15T00:00:00.000,469800,4121140,5710650,
2021-10-15T00:00:00.000,383400,3323420,4824435,
2021-10-15T00:00:00.000,647800,6230660,8242155,
2021-10-15T00:00:00.000,465000,3881200,6027480,
2021-10-15T00:00:00.000,727000,6216300,8696175,
2021-10-15T00:00:00.000,312900,3082220,3521430,
2021-10-15T00:00:00.000,119300,994640,1559040,
2021-10-15T00:00:00.000,1421500,11548720,17708805,
2021-10-15T00:00:00.000,1500,30380,83280,
2021-10-15T00:00:00.000,257700,2558240,3157260,
2021-10-15T00:00:00.000,149300,1269120,1644195,
2021-10-15T00:00:00.000,57300,483220,719235,
2021-10-15T00:00:00.000,593100,4524680,6710475,
2021-10-15T00:00:00.000,2077300,16587300,24485235,
2021-10-15T00:00:00.000,190600,1616160,2215455,
2021-10-15T00:00:00.000,19500,74200,145470,
2021-10-15T00:00:00.000,128300,855900,1242540,
2021-10-15T00:00:00.000,362300,2764580,3817965,
2021-10-15T00:00:00.000,709500,5886200,8511000,
2021-10-14T00:00:00.000,2700,20200,63300,
2021-10-14T00:00:00.000,257200,2553620,3137370,
2021-10-14T00:00:00.000,272500,2312800,3230805,
2021-10-14T00:00:00.000,676000,5557760,8177355,
2021-10-14T00:00:00.000,42100,378200,552270,
2021-10-14T00:00:00.000,11300,43500,2340,
2021-10-14T00:00:00.000,405100,3474960,5029740,
2021-10-14T00:00:00.000,23552100,192336340,275043255,
2021-10-14T00:00:00.000,197800,1899020,3394350,
2021-10-14T00:00:00.000,382400,3319740,4797075,
2021-10-14T00:00:00.000,346000,3033080,3768015,
2021-10-14T00:00:00.000,120500,919740,1188450,
2021-10-14T00:00:00.000,708400,5869260,8420280,
2021-10-14T00:00:00.000,81800,582860,738045,
2021-10-14T00:00:00.000,177500,1639180,2102325,
2021-10-14T00:00:00.000,252500,2222340,2670630,
2021-10-14T00:00:00.000,57200,482800,716895,
2021-10-14T00:00:00.000,361500,2760520,3794565,
2021-10-14T00:00:00.000,149100,1266500,1634835,
2021-10-14T00:00:00.000,120300,911000,1290150,
2021-10-14T00:00:00.000,12600,110020,135720,
2021-10-14T00:00:00.000,464500,3876140,6005070,
2021-10-14T00:00:00.000,203600,1499180,2455290,
2021-10-14T00:00:00.000,1500,30380,83280,
2021-10-14T00:00:00.000,86800,1028540,1040475,
2021-10-14T00:00:00.000,59400,457600,587340,
2021-10-14T00:00:00.000,312200,3072540,3515850,
2021-10-14T00:00:00.000,125000,1212080,1707585,
2021-10-14T00:00:00.000,71700,696120,984465,
2021-10-14T00:00:00.000,99400,901300,1421160,
2021-10-14T00:00:00.000,697200,5707700,7518360,
2021-10-14T00:00:00.000,119100,990900,1557870,
2021-10-14T00:00:00.000,464400,4110420,5658000,
2021-10-14T00:00:00.000,464900,3255120,4933950,
2021-10-14T00:00:00.000,913700,6956460,10647885,
2021-10-14T00:00:00.000,475900,4459680,6424230,
2021-10-14T00:00:00.000,68800,515120,661545,
2021-10-14T00:00:00.000,128300,854780,1224990,
2021-10-14T00:00:00.000,725100,6203100,8582685,
2021-10-14T00:00:00.000,589800,4516120,6668355,
2021-10-14T00:00:00.000,587800,4920260,7687845,
2021-10-14T00:00:00.000,68700,435220,593175,
2021-10-14T00:00:00.000,11000,72600,2970,
2021-10-14T00:00:00.000,2069300,16528580,24349155,
2021-10-14T00:00:00.000,538900,3115860,2920710,
2021-10-14T00:00:00.000,351800,3039880,4381875,
2021-10-14T00:00:00.000,3800,22900,6390,
2021-10-14T00:00:00.000,293600,2571100,3148875,
2021-10-14T00:00:00.000,1405900,11506920,17548335,
2021-10-14T00:00:00.000,183100,1541920,2421180,
2021-10-14T00:00:00.000,68200,630700,896685,
2021-10-14T00:00:00.000,37700,311160,343425,
2021-10-14T00:00:00.000,19500,74200,145470,
2021-10-14T00:00:00.000,385600,3063680,4671690,
2021-10-14T00:00:00.000,2845800,22867820,34481115,
2021-10-14T00:00:00.000,1153300,8068320,10696275,
2021-10-14T00:00:00.000,198700,1825540,2174580,
2021-10-14T00:00:00.000,217900,1724460,2491845,
2021-10-14T00:00:00.000,333300,3153980,4598055,
2021-10-14T00:00:00.000,193600,2036960,2737410,
2021-10-14T00:00:00.000,190400,1610880,2207985,
2021-10-14T00:00:00.000,1827100,13126260,18871035,
2021-10-14T00:00:00.000,646500,6217220,8181945,
2021-10-14T00:00:00.000,600,18600,49350,
2021-10-14T00:00:00.000,2490700,29842520,71699535,
2021-10-13T00:00:00.000,382000,3309140,4770165,
2021-10-13T00:00:00.000,1402600,11466240,17481645,
2021-10-13T00:00:00.000,913500,6941620,10615125,
2021-10-13T00:00:00.000,463800,3866860,5937930,
2021-10-13T00:00:00.000,463500,4084560,5638110,
2021-10-13T00:00:00.000,472600,4441880,6383280,
2021-10-13T00:00:00.000,11300,43500,2340,
2021-10-13T00:00:00.000,1823100,13103320,18794535,
2021-10-13T00:00:00.000,86700,1026140,1036965,
2021-10-13T00:00:00.000,589800,4499180,6653145,
2021-10-13T00:00:00.000,723000,6178080,8544075,
2021-10-13T00:00:00.000,68600,434120,593175,
2021-10-13T00:00:00.000,68700,513440,654525,
2021-10-13T00:00:00.000,80700,580180,738045,
2021-10-13T00:00:00.000,2490200,29772860,70813395,
2021-10-13T00:00:00.000,600,18600,49350,
2021-10-13T00:00:00.000,2067500,16504780,24278955,
2021-10-13T00:00:00.000,1148600,8028080,10640835,
2021-10-13T00:00:00.000,311100,3065060,3508830,
2021-10-13T00:00:00.000,464300,3240940,4919910,
2021-10-13T00:00:00.000,384700,3049100,4661880,
2021-10-13T00:00:00.000,71700,693280,978615,
2021-10-13T00:00:00.000,203400,1493980,2438910,
2021-10-13T00:00:00.000,19500,74200,145470,
2021-10-13T00:00:00.000,3800,22900,6390,
2021-10-13T00:00:00.000,190300,1607240,2200515,
2021-10-13T00:00:00.000,293500,2558220,3140685,
2021-10-13T00:00:00.000,59400,456480,586170,
2021-10-13T00:00:00.000,68200,627340,896685,
2021-10-13T00:00:00.000,149100,1265560,1630155,
2021-10-13T00:00:00.000,586600,4902500,7658145,
2021-10-13T00:00:00.000,345600,3021040,3759825,
2021-10-13T00:00:00.000,128300,851060,1219140,
2021-10-13T00:00:00.000,197500,1898920,3368610,
2021-10-13T00:00:00.000,404400,3460920,5015970,
2021-10-13T00:00:00.000,217500,1723140,2478975,
2021-10-13T00:00:00.000,120100,907440,1290150,
2021-10-13T00:00:00.000,2700,20200,63300,
2021-10-13T00:00:00.000,23508800,191757340,273968655,
2021-10-13T00:00:00.000,333300,3147680,4560615,
2021-10-13T00:00:00.000,42100,377800,540570,
2021-10-13T00:00:00.000,119100,988800,1548510,
2021-10-13T00:00:00.000,1500,30240,83280,
2021-10-13T00:00:00.000,256700,2551240,3122160,
2021-10-13T00:00:00.000,645900,6193840,8119485,
2021-10-13T00:00:00.000,708000,5845060,8380050,
2021-10-13T00:00:00.000,120500,915320,1182600,
2021-10-13T00:00:00.000,56900,481800,707535,
2021-10-13T00:00:00.000,37600,309800,343425,
2021-10-13T00:00:00.000,193600,2035280,2737410,
2021-10-13T00:00:00.000,695800,5681540,7510440,
2021-10-13T00:00:00.000,195700,1816300,2173410,
2021-10-13T00:00:00.000,351100,3028580,4376025,
2021-10-13T00:00:00.000,538900,3115860,2876250,
2021-10-13T00:00:00.000,11000,72600,2970,
2021-10-13T00:00:00.000,125000,1206980,1707585,
2021-10-13T00:00:00.000,252500,2219620,2664780,
2021-10-13T00:00:00.000,675000,5541320,8139105,
2021-10-13T00:00:00.000,99400,899760,1403610,
2021-10-13T00:00:00.000,177400,1633460,2097645,
2021-10-13T00:00:00.000,360300,2753100,3788715,
2021-10-13T00:00:00.000,270500,2304580,3223785,
2021-10-13T00:00:00.000,182900,1537520,2416500,
2021-10-13T00:00:00.000,2843100,22826560,34359255,
2021-10-13T00:00:00.000,12600,109880,135720,
2021-10-12T00:00:00.000,379100,3305640,4755675,
2021-10-12T00:00:00.000,600,18600,49350,
2021-10-12T00:00:00.000,197500,1898920,3368610,
2021-10-12T00:00:00.000,461000,3235780,4886700,
2021-10-12T00:00:00.000,125000,1206140,1707585,
2021-10-12T00:00:00.000,11300,43500,2340,
2021-10-12T00:00:00.000,86500,1024440,1036965,
2021-10-12T00:00:00.000,256200,2547320,3120990,
2021-10-12T00:00:00.000,128200,850780,1215630,
2021-10-12T00:00:00.000,638600,6158520,8116245,
2021-10-12T00:00:00.000,68400,512620,654525,
2021-10-12T00:00:00.000,458200,3849980,5934420,
2021-10-12T00:00:00.000,19500,74200,145470,
2021-10-12T00:00:00.000,384200,3045000,4655940,
2021-10-12T00:00:00.000,1820300,13053520,18770685,
2021-10-12T00:00:00.000,331100,3133520,4559445,
2021-10-12T00:00:00.000,252500,2218440,2663610,
2021-10-12T00:00:00.000,2700,20200,63300,
2021-10-12T00:00:00.000,37500,309380,343425,
2021-10-12T00:00:00.000,119300,905060,1276110,
2021-10-12T00:00:00.000,695100,5675400,7499460,
2021-10-12T00:00:00.000,147400,1264200,1612605,
2021-10-12T00:00:00.000,41000,375920,538230,
2021-10-12T00:00:00.000,585700,4894240,7637085,
2021-10-12T00:00:00.000,292800,2554200,3136005,
2021-10-12T00:00:00.000,1147500,8016120,10611855,
2021-10-12T00:00:00.000,195700,1816160,2167830,
2021-10-12T00:00:00.000,270300,2299640,3214695,
2021-10-12T00:00:00.000,182300,1535860,2407860,
2021-10-12T00:00:00.000,71700,692300,977445,
2021-10-12T00:00:00.000,216500,1720900,2418135,
2021-10-12T00:00:00.000,59300,456340,573300,
2021-10-12T00:00:00.000,12600,109880,135720,
2021-10-12T00:00:00.000,664200,5522740,8118045,
2021-10-12T00:00:00.000,718200,6163520,8526885,
2021-10-12T00:00:00.000,587300,4485720,6635235,
2021-10-12T00:00:00.000,193600,2034340,2737410,
2021-10-12T00:00:00.000,80100,578280,733365,
2021-10-12T00:00:00.000,707300,5837340,8337750,
2021-10-12T00:00:00.000,56700,481520,706365,
2021-10-12T00:00:00.000,2489200,29568720,70121295,
2021-10-12T00:00:00.000,470800,4432660,6375090,
2021-10-12T00:00:00.000,11000,72600,2970,
2021-10-12T00:00:00.000,120100,915080,1177920,
2021-10-12T00:00:00.000,403000,3455540,5008050,
2021-10-12T00:00:00.000,23424600,191379720,273355305,
2021-10-12T00:00:00.000,310400,3054280,3499470,
2021-10-12T00:00:00.000,463400,4083080,5627580,
2021-10-12T00:00:00.000,2830900,22785100,34295895,
2021-10-12T00:00:00.000,1401700,11474160,17461575,
2021-10-12T00:00:00.000,203200,1493460,2438910,
2021-10-12T00:00:00.000,118400,987540,1543380,
2021-10-12T00:00:00.000,345300,3015420,3757485,
2021-10-12T00:00:00.000,68100,625940,890835,
2021-10-12T00:00:00.000,190200,1606160,2200065,
2021-10-12T00:00:00.000,99300,897300,1403610,
2021-10-12T00:00:00.000,2062300,16464740,24241425,
2021-10-12T00:00:00.000,177100,1629820,2095305,
2021-10-12T00:00:00.000,535800,3098080,2876250,
2021-10-12T00:00:00.000,350000,3024100,4367385,
2021-10-12T00:00:00.000,3800,22900,6390,
2021-10-12T00:00:00.000,68500,433500,592005,
2021-10-12T00:00:00.000,1500,30240,83280,
2021-10-12T00:00:00.000,358500,2748900,3784305,
2021-10-12T00:00:00.000,910900,6929880,10587135,
2021-10-11T00:00:00.000,216400,1720480,2416965,
2021-10-11T00:00:00.000,120100,912980,1177920,
2021-10-11T00:00:00.000,585700,4888640,7608555,
2021-10-11T00:00:00.000,68500,432520,592005,
2021-10-11T00:00:00.000,638600,6156240,8090505,
2021-10-11T00:00:00.000,331000,3132400,4557105,
2021-10-11T00:00:00.000,128200,849100,1213290,
2021-10-11T00:00:00.000,66100,625940,890835,
2021-10-11T00:00:00.000,664200,5521480,8115255,
2021-10-11T00:00:00.000,80100,578280,729855,
2021-10-11T00:00:00.000,12600,109880,135720,
2021-10-11T00:00:00.000,310400,3053020,3494790,
2021-10-11T00:00:00.000,58000,453260,573300,
2021-10-11T00:00:00.000,197400,1898920,3368610,
2021-10-11T00:00:00.000,41000,375920,538230,
2021-10-11T00:00:00.000,182300,1535720,2407860,
2021-10-11T00:00:00.000,11300,40500,2340,
2021-10-11T00:00:00.000,3800,22900,6390,
2021-10-11T00:00:00.000,535800,3098080,2876250,
2021-10-11T00:00:00.000,345100,3012620,3715365,
2021-10-11T00:00:00.000,698800,5812980,8309670,
2021-10-11T00:00:00.000,177000,1628140,2091795,
2021-10-11T00:00:00.000,71700,691880,976275,
2021-10-11T00:00:00.000,910900,6927780,10555545,
2021-10-11T00:00:00.000,10900,72600,2970,
2021-10-11T00:00:00.000,384200,3044300,4624350,
2021-10-11T00:00:00.000,37500,309380,343425,
2021-10-11T00:00:00.000,19500,74200,145470,
2021-10-11T00:00:00.000,2830400,22768020,34128585,
2021-10-11T00:00:00.000,2062100,16454240,24227385,
2021-10-11T00:00:00.000,270300,2297400,3202995,
2021-10-11T00:00:00.000,470700,4426080,6345390,
2021-10-11T00:00:00.000,1400700,11470380,17385525,
2021-10-11T00:00:00.000,86100,1024160,1036965,
2021-10-11T00:00:00.000,99300,895620,1402440,
2021-10-11T00:00:00.000,403000,3452880,4992840,
2021-10-11T00:00:00.000,1818000,13039660,18739095,
2021-10-11T00:00:00.000,694100,5672740,7491270,
2021-10-11T00:00:00.000,1145000,8011040,10570905,
2021-10-11T00:00:00.000,23400300,191228520,272628105,
2021-10-11T00:00:00.000,190200,1606020,2198895,
2021-10-11T00:00:00.000,203100,1493180,2422530,
